Index,Hogwarts House,First Name,Last Name,Birthday,Best Hand,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying,Arithmancy_missing,Astronomy_missing,Herbology_missing,Defense Against the Dark Arts_missing,Divination_missing,Muggle Studies_missing,Ancient Runes_missing,History of Magic_missing,Transfiguration_missing,Potions_missing,Care of Magical Creatures_missing
578,Gryffindor,Gus,Wise,0.2,0,0.5658104325502993,0.7999318437056727,0.0951056573412216,0.2000681562943273,0.5671944133482595,0.3513223336827293,0.4590815701851126,0.2263170360860469,0.0029270094272464,0.3654658373908299,0.4973652471648011,0.0672801100930411,0.8011899074998915,0,0,0,0,0,0,1,0,0,0,0
433,Gryffindor,Otis,Billingsley,0.4,0,0.6060962219507292,0.7469722480349978,0.2455969928229624,0.2530277519650022,0.7039820885974731,0.3955723885441402,0.7461552927594112,0.1349202937440039,0.1339655520636204,0.3926853496186483,0.662217576640099,0.1962958138479842,0.8889998697181569,0,0,0,0,0,1,0,0,0,0,0
1181,Ravenclaw,Lenny,Bentley,0.2,0,0.2755130445540726,0.2643397418387975,0.68817721069838,0.7356602581612026,0.6938003091849246,0.7295077756066135,0.5341166944278037,0.5979467238952789,0.8211311122279987,0.6447798926711885,0.413666362975602,0.8416898787730085,0.4423937117297086,0,0,0,0,0,0,0,0,0,0,0
1441,Slytherin,Domingo,Luce,0.4,0,0.518387640536319,0.1795128793407674,0.3009272144171706,0.8204871206592328,0.2060877445492829,0.1128532950825348,0.0999851644679062,0.7201449022952647,0.8590196042276252,0.7704763431456372,0.3097145882494428,0.3442737637974243,0.1771833065531767,0,0,0,0,0,0,0,0,0,0,0
918,Gryffindor,Rayford,Denny,0.2,0,0.4529483630515132,0.8175689373789297,0.2548146369785709,0.1824310626210703,0.7986566448104909,0.3288824669600163,0.616472734024885,0.5697747007282028,0.1657670391810422,0.3372643464047093,0.4942281857038754,0.2433503702052565,0.8234246753810746,0,0,0,0,0,0,0,1,0,0,0
65,Hufflepuff,Jessica,Tanner,0.6,0,0.7556330513585822,0.6774372613774026,0.6770397658151799,0.3225627386225975,0.8300015992323685,0.1746301804804593,0.2192571377832741,0.7355062147970127,0.8547712020401461,0.5000536653268938,0.6516324654165073,0.4974026396951444,0.2192209145785382,0,0,0,0,0,0,0,0,0,0,0
1396,Ravenclaw,Romona,Whitlow,0.6,1,0.6807293197036945,0.1625107909734771,0.5682487746192199,0.8374892090265231,0.7273841889226504,0.3955723885441402,0.7583168612950758,0.6975885066963837,0.8543794319528374,0.7267586252471386,0.3014288186226855,0.8591956717399227,0.2444521648499587,0,0,0,0,0,1,0,0,0,0,0
324,Hufflepuff,Arlen,Keller,0.4,1,0.6470238003185748,0.8167918218013753,0.5720588633681765,0.1832081781986246,0.7829308598539368,0.2335674597355556,0.2885485236066532,0.6992140564992142,0.8097822788844109,0.5839482928558049,0.5388834586316591,0.4061814480199473,0.3126329960481174,0,0,0,0,0,0,0,0,0,1,0
319,Hufflepuff,Jarod,Wolff,0.0,0,0.6432039961028718,0.6944790292584289,0.6889025927553227,0.3055209707415711,0.7131510208433285,0.2390163817206762,0.2498896715624341,0.6936260315624339,0.7806415795691187,0.5464350247979222,0.657594912644662,0.4686915895721547,0.3312415859643028,0,0,0,0,0,0,0,0,0,0,0
650,Slytherin,Liz,Treadway,0.2,1,0.4313595100753135,0.1846124500266793,0.276925808212811,0.815387549973321,0.1954795031718109,0.2177574176726872,0.2136215231908979,0.6932067730069442,0.8068847548506,0.5839482928558049,0.3676637264881389,0.3720179625488273,0.2627350501585096,0,0,0,0,0,0,0,0,0,1,0
44,Hufflepuff,Jerald,Woodworth,0.4,0,0.5869353416946321,0.7094612032917491,0.7060226752483885,0.290538796708251,0.7073404765712458,0.2227326156545367,0.2191538279764757,0.5942780866736007,0.7949044965244313,0.4777257014053158,0.4975705950518305,0.4504174248851372,0.3913232292526165,0,0,0,0,0,0,0,0,0,0,0
1050,Slytherin,Helene,Bergeron,0.2,0,0.5948765136167514,0.264307265954425,0.2850477843419013,0.7356927340455751,0.1983048136894291,0.3955723885441402,0.2426378142911028,0.6862068361429647,0.7277207964577401,0.7773086924409289,0.5200178538691851,0.3026225141616777,0.2573934945933035,0,0,0,0,0,1,0,0,0,0,0
469,Gryffindor,Edmund,Moseley,0.4,0,0.5396749300218053,0.820065449424461,0.1937615217387142,0.1799345505755389,0.6788208326669865,0.1759031812028929,0.5931877353540251,0.2089364194738541,0.1172008515819635,0.3892580792922692,0.5284623915361685,0.1231298135526515,0.8294827810830764,0,0,0,0,0,0,0,0,0,0,0
417,Hufflepuff,Suzanne,Wood,0.6,1,0.7051173004654903,0.6734400644803515,0.8122358170324221,0.3265599355196484,0.7065941681326297,0.1549985209955976,0.2035423023412708,0.5443692695230951,0.8473127340808324,0.3764137791217076,0.6660257509212956,0.4644946011850386,0.3888478742345942,0,0,0,0,0,0,0,0,0,0,0
921,Gryffindor,Jaime,Day,0.4,1,0.5587971482919134,0.6638882641981936,0.1464679272221564,0.3361117358018066,0.7038221653606268,0.3907587619844498,0.5651373341661559,0.2626369866098106,0.2556414655634236,0.3484181395895629,0.3086706981617912,0.2338272772241375,0.6437877274503844,0,0,0,0,0,0,0,0,0,0,0
428,Hufflepuff,Cecil,Mattos,0.2,0,0.5358241962173113,0.8111739757118014,0.7440348907764374,0.1888260242881987,0.7619809158270697,0.1298558304602215,0.2140977689534891,0.6537250659134871,0.8574331165967856,0.6142744856114762,0.5230620992128264,0.4542688284759626,0.4078690233204499,0,0,0,0,0,0,0,0,0,0,0
267,Ravenclaw,Landon,Holcomb,1.0,1,0.6525215347261958,0.188529833756371,0.5552512604941896,0.8114701662436291,0.7067540913694761,0.9246996953926532,0.8494325571479051,0.6516137288002551,0.7863468689362445,0.7619712917161285,0.4220936196658504,0.8482579550475874,0.3314587223693925,0,0,0,0,0,0,0,0,0,0,0
1468,Hufflepuff,Viviana,Greco,0.2,0,0.5644959250266768,0.785123490735726,0.6728427070126589,0.214876509264274,0.7287701903086518,0.1926608657888897,0.0964451247697077,0.7594367344224262,0.8610847177898967,0.5714912948815535,0.1031539304785008,0.4296828985777406,0.255699830633604,0,0,0,0,0,0,0,0,0,0,0
1213,Hufflepuff,Camille,Cowley,0.2,0,0.5389790142740052,0.7515707523995817,0.713019645343324,0.2484292476004184,0.693000693000693,0.1782305082322029,0.4195545690256078,0.5234260780330862,0.7721585212021079,0.6794669454469684,0.7924887049361712,0.4509381883271506,0.5687453858513919,0,0,0,0,0,0,0,0,0,0,0
1421,Ravenclaw,John,Fallon,0.8,1,0.4756661460185887,0.2076635846250268,0.7690183509200461,0.7923364153749733,0.6624553547630471,0.5862832605418671,0.6518531762016656,0.6530048734670554,0.661951891693184,0.6413842737772141,0.6393430500934559,0.8413027451953609,0.4981977678377557,0,0,0,0,0,0,0,0,0,0,0
401,Hufflepuff,Dennis,Freed,0.8,0,0.4935666455314476,0.8150271299626731,0.6436702131514249,0.184972870037327,0.802068340529879,0.298638548853502,0.1969076292706755,0.980223170464147,0.6419646504520408,0.7467458248215535,0.541092298227005,0.5158241902619768,0.2285794936379033,0,0,0,0,0,0,0,0,1,0,0
7,Hufflepuff,Alicia,Hayward,0.2,1,0.4436849512085737,0.6950006529112573,0.7406920388020013,0.3049993470887427,0.6128258435950744,0.2682451709558477,0.3368858983511607,0.5697747007282028,0.6991317000909038,0.6185764496649503,0.4932279502415736,0.4776425446045814,0.5509184869935294,0,0,0,0,0,0,0,1,0,0,0
145,Gryffindor,Nilda,Brogan,0.2,1,0.6863662372608756,0.7886105102319616,0.3125473677967697,0.2113894897680385,0.8575083959699343,0.4547276553805401,0.4590815701851126,0.2257797268901372,0.2684399831149302,0.3194193551588759,0.2390186432818692,0.3072133737666613,0.7151604638033614,0,0,0,0,0,0,1,0,0,0,0
515,Gryffindor,Derrick,Martins,0.2,0,0.3610024279727201,0.3567372541050157,0.7413828440548067,0.6432627458949844,0.7789860866783943,0.6219872004689077,0.648609051657014,0.6397894520512637,0.8215829334874336,0.7712496133407405,0.6179729182108467,0.8502991792992742,0.4906197073001259,0,0,0,0,0,0,0,0,0,0,0
34,Ravenclaw,Granville,Mulligan,1.0,1,0.7387454958786323,0.1009709743507586,0.697495927179209,0.8990290256492416,0.6333445105435446,0.8064257133740773,0.657962342359648,0.5948220308180184,0.7069640425155176,0.3915926539011102,0.511795171951926,0.8486164536543,0.3113736048985973,0,0,0,0,1,0,0,0,0,0,1
661,Hufflepuff,Brice,Vail,0.8,0,0.6960085365665063,0.7698359909647747,0.716139511419587,0.2301640090352253,0.7261581107734953,0.2750951780463645,0.2195309403319492,0.6505369262981797,0.7632666712120397,0.5839482928558049,0.4652696506057089,0.4280888851956641,0.3327832544404395,0,0,0,0,0,0,0,0,0,1,0
1190,Slytherin,Miguel,Dejesus,0.4,0,0.6317677806473563,0.1976439109261303,0.2336570724135845,0.8023560890738699,0.3030012260781491,0.2719363128356,0.2491094253117637,0.6950351772724633,0.6987024379860947,0.6712608185965712,0.7309033511150922,0.3573419784743619,0.1880184131671516,0,0,0,0,0,0,0,0,0,0,0
1321,Gryffindor,Cecil,Jeffries,0.4,0,0.6222646644912856,0.5962000716959112,0.1397914263854923,0.4037999283040889,0.6259928567620875,0.1586825739714075,0.6445750019665898,0.2661089988870379,0.3637438559836785,0.5790385632541571,0.7214602104281237,0.2089022194348355,0.6811569027663178,0,0,0,0,0,0,0,0,0,0,0
564,Hufflepuff,Delbert,Douglas,0.4,0,0.8339081081917016,0.6157739701140218,0.6484543216075537,0.3842260298859782,0.8612932459086305,0.1050768291580899,0.2507675457797589,0.6787569530983315,0.9370088626475012,0.4982870387421981,0.4958590192038825,0.5034053156612518,0.1958570373908889,0,0,0,0,0,0,0,0,0,0,0
781,Ravenclaw,Lisette,Vo,0.2,0,0.5399300991293321,0.3028209913144458,0.5220189465058446,0.6971790086855544,0.7237059544751853,0.7375632740568585,0.6541274144298732,0.6401525777919898,0.8038151757195473,0.6581862599773775,0.6853129434973076,0.8223831707222587,0.394319711642854,0,0,1,0,0,0,0,0,0,0,0
835,Gryffindor,Arron,Maldonado,0.6,0,0.7042744691709324,0.7193345536838337,0.223842650181434,0.2806654463161662,0.655631963324271,0.2235060115914705,0.6808342170959439,0.1121621333515232,0.1385536137491249,0.2890857814443069,0.5486176989650301,0.1427722806743709,0.8290267946323882,0,0,0,0,0,0,0,0,0,0,0
1466,Hufflepuff,Sharla,Metzger,0.6,0,0.3190696379691632,0.8000637042567952,0.7267126690280095,0.1999362957432049,0.6722639799562876,0.3174868094080373,0.3910023499842973,0.6585699539807306,0.6135882063081919,0.7345427637555639,0.6022037076147113,0.4983652800415938,0.6082859252182221,0,0,0,0,0,0,0,0,0,0,0
122,Ravenclaw,Jean,Herron,0.4,1,0.3857770285944048,0.2675261777298153,0.7654783126046154,0.732473822270185,0.724772109387494,0.7382987655289035,0.5288193121766261,0.641898481673736,0.7255030342357344,0.518250436179371,0.5295860356462324,0.8598750504621183,0.4220914578538238,0,0,0,0,0,0,0,0,0,0,0
35,Ravenclaw,Hannah,Canady,0.4,1,0.5321435751511684,0.3468259873155421,0.7984897037681937,0.653174012684458,0.8371448371448371,0.6141723899476991,0.6581488708718604,0.5453663189270593,0.7289947471319119,0.5145601708629438,0.5212890922832204,0.8377910309656331,0.5045381508663743,0,0,0,0,0,0,0,0,0,0,0
621,Slytherin,Dianne,Morrison,0.2,1,0.4872956714040486,0.5075954586018546,0.351358664359605,0.8590383580826938,0.2569433338664108,0.1463698042502683,0.1334276674939246,0.7397817630654026,0.7573242540639333,0.7015967302928661,0.5491591497667702,0.4137641006176737,0.2155947366135406,0,1,0,0,0,0,0,0,0,0,0
718,Ravenclaw,Sherman,Dallas,1.0,0,0.4349782719638742,0.2142891064288698,0.6371460460229182,0.7857108935711304,0.6871901487286103,0.6966205530217013,0.6012269737491882,0.6532959254178801,0.8529991032719672,0.720129021233265,0.4875040608508704,0.8318214817306081,0.3636166239631737,0,0,0,0,0,0,0,0,0,0,0
51,Slytherin,Gene,Southerland,0.2,1,0.5586656975395512,0.2312936808262717,0.2273333315966176,0.7687063191737284,0.0413135028519643,0.2872234932069437,0.1937492255825495,0.5335726444328895,0.9020271300455988,0.7961415881791184,0.3300624915048057,0.2253471148020902,0.2559169670386937,0,0,0,0,0,0,0,0,0,0,0
585,Hufflepuff,Oleta,Sawyers,1.0,1,0.5848553268484296,0.7434463562919711,0.7482871153379883,0.256553643708029,0.808891731968655,0.1794904223209562,0.3429994178543661,0.5610894327542533,0.7792875944704035,0.5338971642911546,0.6314330914446283,0.5006965035577552,0.4818256828939941,0,0,0,0,0,0,0,0,0,0,0
225,Ravenclaw,Cecil,Tovar,0.8,1,0.7036017506147256,0.2427411979192698,0.5569020193819446,0.7572588020807304,0.7971640279332587,0.8345521654011272,0.7963767065580242,0.7727902734596659,0.8389623466701255,0.8166877311781734,0.6091877731191033,0.8573576996348761,0.2324662352890086,0,0,0,0,0,0,0,0,0,0,0
71,Slytherin,Chauncey,Ambrose,0.2,1,0.6238730031084236,0.2537076904894044,0.3577563022579137,0.7462923095105957,0.2774135081827389,0.2702299773969069,0.3561599813038202,0.5731183741281247,0.6597230046926712,0.6609391506225268,0.4704108198805425,0.3601336074055656,0.3639640422113172,0,0,0,0,0,0,0,0,0,0,0
1267,Slytherin,Junior,Alexander,0.2,0,0.5722327315671748,0.2573133322306599,0.2586460618086698,0.7426866677693403,0.0793752332213871,0.2773323780496801,0.2274468056231037,0.5226534772839427,0.8594648723265695,0.7574342107881008,0.9015172031249108,0.2300143343295688,0.2818647674469102,1,0,0,0,0,0,0,0,0,0,0
554,Hufflepuff,Ellie,Fitzgerald,0.4,1,0.7277190974745991,0.7774199405900494,0.7065274036036527,0.2225800594099507,0.7765339303800842,0.2127592104441897,0.1741076148126567,0.5341411829464761,0.8447387070435659,0.3377225258613544,0.5203471677902199,0.4014931733667821,0.3308073131541234,0,0,0,0,0,0,0,0,0,0,0
357,Hufflepuff,Colby,Loper,1.0,0,0.4736093283639794,0.7304933515626433,0.6906197369691836,0.2695066484373569,0.740231355615971,0.3457694467125793,0.2916151332185435,0.908819250684752,0.6399649473616557,0.7144799282175124,0.5642997879042527,0.5527318604477498,0.337147696182742,0,0,0,0,0,0,0,0,0,0,0
103,Hufflepuff,Eunice,Kimball,0.2,1,0.6250637922768817,0.754452545590934,0.6618639147386765,0.245547454409066,0.8325070632762941,0.2637130642273429,0.221781039276865,0.732298853890698,0.7697646627155268,0.5066103466530282,0.3662474331124881,0.4888809284917401,0.2843835497459504,0,0,0,0,0,0,0,0,0,0,0
1426,Hufflepuff,Dee,Suarez,0.4,1,0.5459072421632154,0.7819728664201387,0.7460598083283216,0.2180271335798613,0.7240258009488779,0.1961166478834084,0.337936225134287,0.7627730285451867,0.7444138638088403,0.7428565584843726,0.5508291427536256,0.4948734979975173,0.434077387414774,0,0,0,0,0,0,0,0,0,0,0
863,Hufflepuff,Chanel,Beal,0.2,1,0.5475310455747491,0.8493317510327852,0.6458012723678676,0.1506682489672147,0.6734367503598273,0.1995937501076881,0.1913647824899572,0.6247951102085734,0.8397905913801414,0.6176599381569299,0.6048058034626707,0.359462089263627,0.3874147739610023,0,0,0,0,0,0,0,0,0,0,0
957,Hufflepuff,Winona,Robison,0.8,1,0.5765893942440036,0.7091931826610045,0.6370014382664427,0.2908068173389956,0.6306306306306306,0.1981227881299746,0.18736879472966,0.6752722039946285,0.8436194613889111,0.6179095309942337,0.2366657375720526,0.4069340985795375,0.3291353628349329,0,0,0,0,0,0,0,0,0,0,0
794,Ravenclaw,Lynn,Fortney,0.6,1,0.6358040919845971,0.2569416842453531,0.840392753625975,0.743058315754647,0.7741350818273895,0.7425092570822738,0.7148042134941163,0.5546029938551552,0.7216448850126992,0.4699974042845232,0.4666811213092393,0.8782609476827856,0.4677986711252009,0,0,0,0,0,0,0,0,0,0,0
506,Slytherin,Amos,Toth,0.2,1,0.4836227827351035,0.2023368738057784,0.2880967439097746,0.7976631261942217,0.6333445105435446,0.1543765409807996,0.2110855724883976,0.6869932990187737,0.8419033517180353,0.8392842367224467,0.6718775883920236,0.3734662744611438,0.2451470013462457,0,0,0,0,1,0,0,0,0,0,0
220,Hufflepuff,Shanon,Warfield,0.6,1,0.5346952662264355,0.76623386505589,0.7724020727271167,0.2337661349441101,0.6287115517884749,0.436078406623112,0.171771194886219,0.4413562457366449,0.6195498112792277,0.1800057968083931,0.6106847625152941,0.4027379523974492,0.5025404959395493,0,0,0,0,0,0,0,0,0,0,0
1389,Ravenclaw,Elmo,Stanton,0.6,0,0.1640892009340736,0.2532801167102656,0.58017532279714,0.7467198832897345,0.6186363878671571,0.4538609215690519,0.4481506725718845,0.7088700824326872,0.725449230416068,0.8052549686709298,0.473603449959353,0.7557973183068983,0.4648239023754723,0,0,0,0,0,0,0,0,0,0,0
239,Hufflepuff,Olivia,Murry,1.0,0,0.5424508606158082,0.7624598954759713,0.6539991480327586,0.2375401045240289,0.8046271123194201,0.3080891353958798,0.2309817081482604,0.6165990480978594,0.7347940237555697,0.443399761673733,0.625518156671095,0.4689518309256564,0.3756242671646329,0,0,0,0,0,0,0,0,0,0,0
1135,Gryffindor,Abigail,Lindberg,1.0,0,0.6209810865564542,0.7795667625090381,0.3651188663760185,0.2204332374909619,0.8273362119515965,0.4578875251811486,0.8510444703887196,0.1918983654890665,0.4102908057132843,0.5479093636105755,0.6322260971649307,0.3628143460081449,0.7985625569983064,0,0,0,0,0,0,0,0,0,0,0
802,Ravenclaw,Roslyn,Holman,0.4,0,0.5079179747305259,0.1864134850895984,0.6101861565916884,0.8135865149104017,0.658670504824351,0.7997109123168853,0.6536480502981707,0.6961499149691912,0.800667620091909,0.7193027261291565,0.5756003394105411,0.8363960587050594,0.3239458027532896,0,0,0,0,0,0,0,0,0,0,0
658,Gryffindor,Kurtis,Mcnamara,0.8,0,0.6866832655459846,0.828537448173645,0.2423769014551389,0.171462551826355,0.7020630097553175,0.3590899722945099,0.764642721928269,0.2340749137284513,0.1849909271491729,0.4755116467209759,0.3717116797445072,0.1865273584688488,0.7952403700004343,0,0,0,0,0,0,0,0,0,0,0
470,Ravenclaw,Earle,Voigt,0.2,1,0.3958059477599245,0.1180745798275203,0.6083520445542333,0.88192542017248,0.6137853830161522,0.8230842275150657,0.7038202534570817,0.6340065084750056,0.8119527818149482,0.7735448202801118,0.4861322722740789,0.8726372639790597,0.4046771181656317,0,0,0,0,0,0,0,0,0,0,0
1195,Gryffindor,Damian,Collins,0.4,1,0.4167839413574996,0.8036752843908851,0.2553673604787977,0.1963247156091149,0.808891731968655,0.3918685958667844,0.6633478100684188,0.2537212075976166,0.2732850377421905,0.4837759310992318,0.4692223247864039,0.3005445136237896,0.7858600773005602,0,0,0,0,0,0,0,0,0,0,0
550,Hufflepuff,Marcos,Chambliss,0.2,0,0.7380650449252277,0.7447010334786679,0.6319618727847333,0.2552989665213322,0.7969507969507968,0.2342087502905575,0.1757758658663004,0.7445446516432394,0.8278618212605149,0.4873858111535852,0.3186166384437955,0.439628497747663,0.1997220654014852,0,0,0,0,0,0,0,0,0,0,0
460,Hufflepuff,Brooks,Fishman,0.4,1,0.6486398713329107,0.8564556771595058,0.6348653276161298,0.1435443228404942,0.8616664001279386,0.2656920507196896,0.3784600344819273,0.5608941211112509,0.7455126769782052,0.5380086681251955,0.511795171951926,0.430291812812634,0.4398532157901594,0,0,0,0,0,0,0,0,0,0,1
738,Hufflepuff,Vickie,Sharpe,0.8,0,0.7664120130522865,0.643887757038024,0.6969352063700465,0.3561122429619761,0.784903246441708,0.1982356396483477,0.2208784897744234,0.5225318233141012,0.6419646504520408,0.3254838628128715,0.4954533291296432,0.4604831786389856,0.3114821731011421,0,0,0,0,0,0,0,0,1,0,0
579,Slytherin,Gwendolyn,Schofield,0.2,1,0.6061194191423225,0.2110427391433574,0.1132440560234258,0.7889572608566429,0.0663681432912202,0.2897766907715149,0.1804024147029473,0.7696279966304939,0.7580720731100368,0.8733209723471332,0.1867674685890024,0.2249734565048831,0.1213358231641116,0,0,0,0,0,0,0,0,0,0,0
1361,Slytherin,Bradly,Cain,0.4,1,0.6962482408796375,0.1880811460757958,0.1000966211414779,0.8119188539242043,0.0894503971427048,0.3028181510910111,0.1460657112909247,0.7574805095002793,0.7484289703445189,0.7567443795613601,0.5739886805398015,0.2138527005865672,0.0620358709341208,0,0,0,0,0,0,0,0,0,0,0
693,Slytherin,Doug,Verdin,0.2,0,0.6760434870018404,0.2396839540875467,0.2083246941869995,0.7603160459124535,0.2174422943653713,0.2753939648621136,0.251869371464905,0.6157459088155969,0.7793303305644993,0.7093029239204574,0.5046430480342204,0.2766284174574507,0.2012420202371129,0,0,0,0,0,0,0,0,0,0,0
146,Slytherin,Esteban,Milne,1.0,0,0.5159751326106119,0.2037661739520675,0.1960492702205785,0.7962338260479326,0.1872701103470334,0.2554139751543217,0.1990318095089025,0.7357921353333441,0.7800255395159263,0.8402101710097106,0.4501523593917211,0.3210609088290601,0.1828288530855083,0,0,0,0,0,0,0,0,0,0,0
152,Gryffindor,Jeff,Ernst,0.4,0,0.4379011181046348,0.8865184098818736,0.3512334785440988,0.1134815901181264,0.8939175862252784,0.2497716926703303,0.5479858143531422,0.1246798153769871,0.1623935142910184,0.1805723183900074,0.5910113388819677,0.2504807587032068,0.874234594172059,0,0,0,0,0,0,0,0,0,0,0
1111,Slytherin,Charlie,Hyland,1.0,1,0.5348035197872044,0.2136300900308623,0.1002926871435855,0.7863699099691379,0.193187270110347,0.1458639561051012,0.1144051062861239,0.8410734998439819,0.9054465650484312,0.9775871318144632,0.4439475892204731,0.2807639248775578,0.0489859729882312,0,0,0,0,0,0,0,0,0,0,0
1281,Hufflepuff,Fabian,Bloom,0.4,0,0.472573187139477,0.831595045470974,0.6609550955055613,0.168404954529026,0.6635748174209712,0.3588912887908539,0.1088268584022475,0.7337031246604251,0.7088623309202243,0.5052945076874068,0.7372559088791103,0.4030243021068042,0.329765058409693,0,0,0,0,0,0,0,0,0,0,0
984,Hufflepuff,Lori,Lavigne,0.6,1,0.7459056956837758,0.7686445502512694,0.6107155243240294,0.2313554497487305,0.8258969028199797,0.149148694225731,0.3149062114264482,0.6432986546184624,0.874464018842091,0.6108786994056602,0.4469024172859585,0.4273283740558186,0.3086811134754853,0,0,0,0,0,0,0,0,0,0,0
504,Ravenclaw,Warren,Corrigan,0.2,0,0.6837372222136306,0.7549467541982012,0.2425065660535951,0.2450532458017988,0.6394264086571779,0.23056632167382,0.7452077327426336,0.1736372664497431,0.2609047614514775,0.5091231879350497,0.6899709299407495,0.1677692066260206,0.8207756112389804,0,0,0,0,0,0,0,0,0,0,0
